# Version 1.00
#
freq[Hz],re:Trc1_S11,im:Trc1_S11,re:Trc2_S12,im:Trc2_S12,re:Trc6_S21,im:Trc6_S21,re:Trc7_S22,im:Trc7_S22,re:Mem8[Trc1]_S11,im:Mem8[Trc1]_S11,
1.523608608608609E+008,7.950595340142336E-001,-3.460685802043901E-001,1.144083684097856E-001,5.664534361394492E-002,1.144156982791401E-001,5.644886659328201E-002,7.945965761772236E-001,-3.412768535664826E-001,7.950886419386077E-001,-3.460837541477558E-001,
1.528610610610611E+008,7.946807253918538E-001,-3.472187217297947E-001,1.154586935038503E-001,5.444684481474680E-002,1.154447223125130E-001,5.425362629326534E-002,7.942325072872966E-001,-3.423403862128708E-001,7.947078148465654E-001,-3.472343499372924E-001,
1.533612612612613E+008,7.942828901899155E-001,-3.483721801006916E-001,1.164707852955228E-001,5.223153028168009E-002,1.164350326445222E-001,5.203782247084163E-002,7.938729279456929E-001,-3.434028327170227E-001,7.943171702640348E-001,-3.483924560831593E-001,
1.538614614614615E+008,7.938899245742802E-001,-3.495298535665400E-001,1.174366406646235E-001,5.000259308573128E-002,1.173870217107278E-001,4.980890900196457E-002,7.935122933358725E-001,-3.444948992773592E-001,7.939244412178861E-001,-3.495589361373045E-001,
1.543616616616617E+008,7.934873593460736E-001,-3.507080385605706E-001,1.183631166668192E-001,4.775605735907140E-002,1.182928847750571E-001,4.755676103082774E-002,7.931326911792211E-001,-3.455730451044410E-001,7.935153554458925E-001,-3.507386284534261E-001,
1.548618618618619E+008,7.930668173641478E-001,-3.518979489193826E-001,1.192449987657738E-001,4.548625540355996E-002,1.191568486020833E-001,4.529107032041598E-002,7.927662204522147E-001,-3.466717460039098E-001,7.930957752246222E-001,-3.519291242070404E-001,
1.553620620620621E+008,7.926443695016511E-001,-3.530859027987015E-001,1.200849867699728E-001,4.320654976897574E-002,1.199868487965504E-001,4.300953909506207E-002,7.923866778358251E-001,-3.477593389155799E-001,7.926754971293494E-001,-3.531193107742504E-001,
1.558622622622623E+008,7.922088908568389E-001,-3.542786758667472E-001,1.208866972401287E-001,4.090150902794521E-002,1.207660563338752E-001,4.070779253003305E-002,7.920070817388680E-001,-3.488677876785929E-001,7.922456451118629E-001,-3.543156585385210E-001,
1.563624624624625E+008,7.917661206881794E-001,-3.554859086301219E-001,1.216378762711984E-001,3.859162277755119E-002,1.215029643017618E-001,3.839493985987281E-002,7.916130385839453E-001,-3.499808063336178E-001,7.917972847419741E-001,-3.555248319969890E-001,
1.568626626626627E+008,7.913203127069717E-001,-3.567115893998459E-001,1.223481867832389E-001,3.626264018047130E-002,1.221995818914857E-001,3.606932195428630E-002,7.912297918896807E-001,-3.510998689719581E-001,7.913551450550082E-001,-3.567488027411619E-001,
1.573628628628629E+008,7.908676475741195E-001,-3.579364295754918E-001,1.230144524503683E-001,3.391314575934892E-002,1.228530213545529E-001,3.372458005856831E-002,7.908335189419606E-001,-3.522307054696365E-001,7.908989246347330E-001,-3.579775741231506E-001,
1.578630630630631E+008,7.904009243516723E-001,-3.591639741361463E-001,1.236387405841639E-001,3.155336617812463E-002,1.234658511311045E-001,3.136988701782066E-002,7.904531028627670E-001,-3.533765821611616E-001,7.904369835034923E-001,-3.592065232017875E-001,
1.583632632632633E+008,7.899410628710128E-001,-3.604051528325865E-001,1.242179007856279E-001,2.917862102141255E-002,1.240308304209577E-001,2.899909010804708E-002,7.900608150417170E-001,-3.545316056416757E-001,7.899794682078238E-001,-3.604490999945194E-001,
1.588634634634635E+008,7.894669568837486E-001,-3.616605565760875E-001,1.247467935507622E-001,2.679548340316512E-002,1.245537492844490E-001,2.661718236818546E-002,7.896651022520869E-001,-3.556883957527914E-001,7.895056885512073E-001,-3.617067671313844E-001,
1.593636636636637E+008,7.890023841340073E-001,-3.629095377776419E-001,1.252273084558070E-001,2.440143878658302E-002,1.250294445852290E-001,2.422669573738237E-002,7.892715014653736E-001,-3.568557322755748E-001,7.890370352469907E-001,-3.629548160514585E-001,
1.598638638638639E+008,7.885308872884624E-001,-3.641795635040347E-001,1.256680402241993E-001,2.199488153093697E-002,1.254598268519932E-001,2.182851598221863E-002,7.888680769331689E-001,-3.580277416648713E-001,7.885677473726214E-001,-3.642227336351352E-001,
1.603640640640641E+008,7.880436848779873E-001,-3.654476720572530E-001,1.260580843329187E-001,1.957974405855652E-002,1.258424522845957E-001,1.941851726993950E-002,7.884705057635220E-001,-3.592155652191305E-001,7.880765675729781E-001,-3.654929375054085E-001,
1.608642642642643E+008,7.875735421003788E-001,-3.667317226796480E-001,1.263995822088194E-001,1.715812905746348E-002,1.261797013471196E-001,1.700017685893365E-002,7.880846807335054E-001,-3.603925807321061E-001,7.876073228499951E-001,-3.667750358035148E-001,
1.613644644644645E+008,7.870776975050783E-001,-3.680180426386060E-001,1.266908833626172E-001,1.472865342548776E-002,1.264691307005511E-001,1.457656298590017E-002,7.876853394867898E-001,-3.615970717630542E-001,7.871126238324586E-001,-3.680602182081663E-001,
1.618646646646647E+008,7.865923062800031E-001,-3.693138024376455E-001,1.269359743285553E-001,1.229373692780652E-002,1.267152899931906E-001,1.214759266607893E-002,7.872825266665877E-001,-3.628015736649692E-001,7.866296745020490E-001,-3.693535283058182E-001,
1.623648648648649E+008,7.860965298662533E-001,-3.706063356141879E-001,1.271311046326871E-001,9.856085022497090E-003,1.269139371729073E-001,9.717282802847517E-003,7.868746961665751E-001,-3.640105411239761E-001,7.861336591309316E-001,-3.706506437896030E-001,
1.628650650650651E+008,7.856012876188179E-001,-3.719181829877888E-001,1.272853973666452E-001,7.417179660296045E-003,1.270640781443479E-001,7.281973096771198E-003,7.864851938114722E-001,-3.652323863126804E-001,7.856419354054020E-001,-3.719614084059881E-001,
1.633652652652653E+008,7.851077042443971E-001,-3.732354283060630E-001,1.273832885874832E-001,4.980506308895810E-003,1.271706518416142E-001,4.841524414328944E-003,7.860763568299978E-001,-3.664427013045981E-001,7.851496043475953E-001,-3.732823687719449E-001,
1.638654654654655E+008,7.846108137525749E-001,-3.745501823668734E-001,1.274370587231855E-001,2.535819839308266E-003,1.272265866457416E-001,2.404181185116515E-003,7.856803518560281E-001,-3.676651765589084E-001,7.846525699988314E-001,-3.745920624097067E-001,
1.643656656656657E+008,7.841049281475861E-001,-3.758712411371837E-001,1.274452887538605E-001,1.000685319552314E-004,1.272416976924289E-001,-3.714144690733660E-005,7.852904385073833E-001,-3.689113077575907E-001,7.841431468363207E-001,-3.759137168830184E-001,
1.648658658658659E+008,7.836047506542998E-001,-3.772054735078848E-001,1.274043700227292E-001,-2.336705302268483E-003,1.272095562295642E-001,-2.474758508611584E-003,7.848802370572989E-001,-3.701332736349560E-001,7.836424477663740E-001,-3.772469038502597E-001,
1.653660660660661E+008,7.830925996164144E-001,-3.785366424994755E-001,1.273165380443798E-001,-4.777036944366284E-003,1.271269380792973E-001,-4.915045106495007E-003,7.844608878101842E-001,-3.713705682120317E-001,7.831315701159831E-001,-3.785764586568007E-001,
1.658662662662663E+008,7.825779302207375E-001,-3.798692960978317E-001,1.271815865189141E-001,-7.212482842569258E-003,1.269962939616972E-001,-7.352543658089943E-003,7.840535044575031E-001,-3.726119962894808E-001,7.826159063668172E-001,-3.799136329436043E-001,
1.663664664664665E+008,7.820644256088588E-001,-3.812033373063778E-001,1.269983229294701E-001,-9.645470972932472E-003,1.268239073094331E-001,-9.786521806286400E-003,7.836438422483382E-001,-3.738510041379152E-001,7.821047460096919E-001,-3.812523058939369E-001,
1.668666666666667E+008,7.815425904821445E-001,-3.825502735463737E-001,1.267665913762646E-001,-1.207015448713513E-002,1.266077383955809E-001,-1.221969566149262E-002,7.832340793141798E-001,-3.750931404747700E-001,7.815799206135059E-001,-3.825929868401702E-001,
1.673668668668669E+008,7.810164160420854E-001,-3.838952948473645E-001,1.264879574939007E-001,-1.448330360459080E-002,1.263395455414572E-001,-1.464316447918080E-002,7.828079947670201E-001,-3.763505977391938E-001,7.810538103881659E-001,-3.839380197571465E-001,
1.678670670670671E+008,7.804939647895597E-001,-3.852446072465866E-001,1.261650863979886E-001,-1.689455722455923E-002,1.260234765833269E-001,-1.705325433651834E-002,7.823808843737093E-001,-3.776066265645910E-001,7.805303741703158E-001,-3.852857102301900E-001,
1.683672672672673E+008,7.799648967929972E-001,-3.865883847807027E-001,1.257980065267402E-001,-1.929705777863800E-002,1.256641876561183E-001,-1.945940409499646E-002,7.819457350053258E-001,-3.788538824703722E-001,7.799968830509874E-001,-3.866208512612042E-001,
1.688674674674675E+008,7.794164779584932E-001,-3.879414245831451E-001,1.253858995187359E-001,-2.168848934607374E-002,1.252612810262936E-001,-2.185879776407617E-002,7.815156587097443E-001,-3.801139447465040E-001,7.794492813575413E-001,-3.879709011187419E-001,
1.693676676676677E+008,7.788768259966188E-001,-3.892720050307137E-001,1.249260959928033E-001,-2.407519783063600E-002,1.248092085803783E-001,-2.425023684826080E-002,7.810708020760948E-001,-3.813758979483127E-001,7.789134048103474E-001,-3.892989404964775E-001,
1.698678678678679E+008,7.783094965406497E-001,-3.906094023771251E-001,1.244195648695156E-001,-2.644965879959345E-002,1.243098660390875E-001,-2.663073961863350E-002,7.806088616861571E-001,-3.826212055199992E-001,7.783374131928428E-001,-3.906339197893892E-001,
1.703680680680681E+008,7.777567991240507E-001,-3.919322238206796E-001,1.238692273948184E-001,-2.881543772869608E-002,1.237679809145288E-001,-2.900481002174344E-002,7.801510758641151E-001,-3.838839624106716E-001,7.777833783225747E-001,-3.919576053356915E-001,
1.708682682682683E+008,7.771867213888373E-001,-3.932531203643402E-001,1.232728916595709E-001,-3.116463123477839E-002,1.231773711858202E-001,-3.136192312570450E-002,7.796872492431222E-001,-3.851328071320870E-001,7.772126558270275E-001,-3.932765187937476E-001,
1.713684684684685E+008,7.766113575855618E-001,-3.945547169153154E-001,1.226339961075244E-001,-3.350592742188099E-002,1.225473623839680E-001,-3.370795463081903E-002,7.792218840214766E-001,-3.863822971749223E-001,7.766341449816300E-001,-3.945744755779291E-001,
1.718686686686687E+008,7.760197885455342E-001,-3.958613874912660E-001,1.219495939480849E-001,-3.583368385737651E-002,1.218686862046237E-001,-3.603960118482409E-002,7.787439679256859E-001,-3.876280844876111E-001,7.760462730494083E-001,-3.958782477816244E-001,
1.723688688688689E+008,7.754190155661813E-001,-3.971528013823755E-001,1.212213407631851E-001,-3.815055477583271E-002,1.211428592044716E-001,-3.836085718798352E-002,7.782473466512418E-001,-3.888752569934686E-001,7.754363019862478E-001,-3.971761401749816E-001,
1.728690690690691E+008,7.748121156922997E-001,-3.984424537594876E-001,1.204526015246990E-001,-4.044783548408339E-002,1.203762873539490E-001,-4.066131978087385E-002,7.777394158298894E-001,-3.901153669380270E-001,7.748287874109280E-001,-3.984613492431205E-001,
1.733692692692693E+008,7.741988100987316E-001,-3.997296054898804E-001,1.196366832239996E-001,-4.273165168077007E-002,1.195659196342833E-001,-4.294856453625582E-002,7.772067465409051E-001,-3.913546605671296E-001,7.742124202201468E-001,-3.997455176156015E-001,
1.738694694694695E+008,7.735621128979547E-001,-4.010055708166963E-001,1.187789601700830E-001,-4.500095580199801E-002,1.187057554021855E-001,-4.521827746421322E-002,7.766887961908500E-001,-3.925807962207771E-001,7.735755172127370E-001,-4.010235538085310E-001,
1.743696696696697E+008,7.729122111012202E-001,-4.022720559571080E-001,1.178781592627117E-001,-4.724932991527141E-002,1.178048906971796E-001,-4.746670995301293E-002,7.761403517467206E-001,-3.938150998861505E-001,7.729244380333358E-001,-4.022863420790467E-001,
1.748698698698699E+008,7.722581845338125E-001,-4.035335491390056E-001,1.169344535938817E-001,-4.948127513308608E-002,1.168617631809703E-001,-4.969341204810877E-002,7.755826750441492E-001,-3.950470036782469E-001,7.722670949727865E-001,-4.035478491707296E-001,
1.753700700700701E+008,7.715867657321194E-001,-4.047950985961333E-001,1.159512447961221E-001,-5.169627556639737E-002,1.158736724420450E-001,-5.191231948319990E-002,7.750262420479011E-001,-3.962655246082946E-001,7.715937524965058E-001,-4.048079839921240E-001,
1.758702702702703E+008,7.708862857717577E-001,-4.060282436669550E-001,1.149209400872109E-001,-5.388556444291408E-002,1.148401726135420E-001,-5.410136455963621E-002,7.744536925185345E-001,-3.974838807490231E-001,7.708931114711862E-001,-4.060423018284363E-001,
1.763704704704705E+008,7.701955278365982E-001,-4.072650291494806E-001,1.138515312790537E-001,-5.606209690124581E-002,1.137713838457479E-001,-5.627377977467976E-002,7.738577725993576E-001,-3.987156271695149E-001,7.702030162996443E-001,-4.072783056897784E-001,
1.768706706706707E+008,7.694849816950478E-001,-4.084867040459037E-001,1.127447999613247E-001,-5.821077035923641E-002,1.126512264068835E-001,-5.841942788125230E-002,7.732620830816339E-001,-3.999272853874989E-001,7.694915913854044E-001,-4.084991016892865E-001,
1.773708708708709E+008,7.687634609429070E-001,-4.097017562426966E-001,1.115948341889995E-001,-6.033953858423214E-002,1.114970106175922E-001,-6.054570537680724E-002,7.726252471418383E-001,-4.011400488109966E-001,7.687653721357037E-001,-4.097192492634643E-001,
1.778710710710711E+008,7.680150600357385E-001,-4.108966085684789E-001,1.104024607712639E-001,-6.244744740106167E-002,1.103007935839993E-001,-6.264445878124943E-002,7.719814905064899E-001,-4.023624477555244E-001,7.680172105487200E-001,-4.109138674443151E-001,
1.783712712712713E+008,7.672551427364115E-001,-4.120823259670105E-001,1.091748104268470E-001,-6.453308508640340E-002,1.090682953061455E-001,-6.472032222618759E-002,7.713366357315872E-001,-4.035730377459658E-001,7.672531399452516E-001,-4.121020906402272E-001,
1.788714714714715E+008,7.664728213550425E-001,-4.132538538222469E-001,1.079082410930146E-001,-6.659696579539591E-002,1.077896452759251E-001,-6.677207802756827E-002,7.706682403604307E-001,-4.047880841836740E-001,7.664724097641951E-001,-4.132767653140276E-001,
1.793716716716717E+008,7.656840449025946E-001,-4.144279433701640E-001,1.066016536036656E-001,-6.862920885822127E-002,1.064736932146185E-001,-6.879859036213878E-002,7.699853406727827E-001,-4.059738194965094E-001,7.656781204829078E-001,-4.144498692561251E-001,
1.798718718718719E+008,7.648748018025190E-001,-4.155744176392290E-001,1.052548309404133E-001,-7.064425283118568E-002,1.051171289558041E-001,-7.079687309707225E-002,7.692943696362353E-001,-4.071674210011811E-001,7.648690632975485E-001,-4.155965289086575E-001,
1.803720720720721E+008,7.640687662729434E-001,-4.167098520891919E-001,1.038701854084475E-001,-7.263053566820235E-002,1.037237685429017E-001,-7.276723977618380E-002,7.685949762684774E-001,-4.083613297100456E-001,7.640620832539430E-001,-4.167381063744984E-001,
1.808722722722723E+008,7.632340951185440E-001,-4.178321596629019E-001,1.024469898892801E-001,-7.458914214589511E-002,1.022910045204405E-001,-7.471552428401419E-002,7.678747785985642E-001,-4.095483019100376E-001,7.632221326877747E-001,-4.178562488004096E-001,
1.813724724724725E+008,7.623952188123051E-001,-4.189554644314804E-001,1.009893590281928E-001,-7.652255890673766E-002,1.008261617683161E-001,-7.662907956006096E-002,7.671440400722566E-001,-4.107362036240195E-001,7.623846735757061E-001,-4.189832883668319E-001,
1.818726726726727E+008,7.615412765692570E-001,-4.200516426546809E-001,9.949295534261840E-002,-7.842538554969958E-002,9.931664169467698E-002,-7.851670336318600E-002,7.664054751124174E-001,-4.119213119036665E-001,7.615271656563508E-001,-4.200826084428830E-001,
1.823728728728729E+008,7.606762819954980E-001,-4.211464903867372E-001,9.795720164764001E-002,-8.029736786280564E-002,9.777858978216641E-002,-8.037412819377857E-002,7.656305219396986E-001,-4.131022969750495E-001,7.606583734140237E-001,-4.211771660944338E-001,
1.828730730730731E+008,7.597795221708580E-001,-4.222287934726337E-001,9.639080671423345E-002,-8.214656081486282E-002,9.620032412531238E-002,-8.220070847655246E-002,7.648470975678550E-001,-4.142676301107078E-001,7.597660865600974E-001,-4.222692257028516E-001,
1.833732732732733E+008,7.588996112914712E-001,-4.233157356567716E-001,9.478882634828266E-002,-8.395964854555367E-002,9.459158945665970E-002,-8.399806417994392E-002,7.640671866441180E-001,-4.154369390511474E-001,7.588797178172725E-001,-4.233567465237010E-001,
1.838734734734735E+008,7.579841930399563E-001,-4.243890891603595E-001,9.315185374035009E-002,-8.574388005376343E-002,9.294762835362294E-002,-8.576476598781369E-002,7.632600648785349E-001,-4.165980053377519E-001,7.579627457866618E-001,-4.244302280270249E-001,
